id,domain,prob,extremity,umedian,lmedian,p100,dv,support,coeff,ea,brier,resolution,reliability,age,focal,foil,gender,know,target,jp,outcome,pc,diff,bin,Oj,outcomevar
198,crime,0,.5,,0,1,-5.9788857,-1.6094379,4.0799627,7,0,.082495019,.054327551,20,20,100,1,10,Crime B,1,0,1,.90816325,0,.23308271,.24982373
198,geography,0,.5,,0,1,-5.9788857,-.43078291,4.0799627,7,1,.082495019,.054327551,20,65,100,1,7,State Size A,1,1,0,.44565219,0,.23308271,.24982373
198,population,0,.5,,0,1,-5.9788857,-.69314718,4.0799627,7,0,.082495019,.054327551,20,50,100,1,5,Population A,1,0,1,.92045456,0,.23308271,.24982373
198,oceans,.75,.25,.75,,0,1.0986123,-.010050336,4.0799627,7,.0625,.096029654,.0064302264,20,99,100,1,0,Ocean Size A,.75,1,1,.88372093,7,.83018869,.24982373
199,rain,.69999999,.19999999,.69999999,,0,.84729779,.28768209,1.1385821,5.5,.48999998,.0059444718,.01052623,21,100,75,1,6,Rain A,.69999999,0,0,.46067417,6,.59740257,.24982373
199,housing,.89999998,.39999998,.89999998,,0,2.1972244,.51082563,1.1385821,5.5,.80999994,.030128421,.042486444,21,100,60,1,9,Housing Prices B,.89999998,0,0,.40697673,8,.69387758,.24982373
199,geography,.80000001,.30000001,.80000001,,0,1.3862945,.16251893,1.1385821,4.5,.039999995,.096029654,.00091135636,21,100,85,1,6,State Size A,.80000001,1,1,.44565219,7,.83018869,.24982373
199,population,.2,.30000001,,.2,0,-1.3862944,.69314718,1.1385821,5.5,.63999999,.076761648,.0018699782,21,100,50,1,9,Population B,.80000001,1,0,.92045456,1,.24324325,.24982373
199,soccer,.80000001,.30000001,.80000001,,0,1.3862945,1.6094379,1.1385821,5.25,.64000005,.096029654,.00091135636,21,100,20,1,8,Soccer B,.80000001,0,0,.54651165,7,.83018869,.24982373
199,oceans,.1,.40000001,,.1,0,-2.1972246,-.22314355,1.1385821,4.25,.010000001,.082495019,.017711008,21,80,100,1,8,Ocean Size B,.89999998,0,1,.88372093,0,.23308271,.24982373
200,temp,.5,0,,,0,0,-.69314718,2.4231389,1,.25,.003521689,.0063434839,47,50,100,2,1,Temperature A,.5,0,0,.79310346,4,.57964599,.24982373
200,football,.60000002,.10000002,.60000002,,0,.40546522,.16251893,2.4231389,1,.36000001,.0055193645,.000029218631,47,100,85,2,3,Football B,.60000002,0,0,.62195122,5,.5945946,.24982373
200,baseball,.5,0,,,0,0,-.69314718,2.4231389,1,.25,.003521689,.0063434839,47,50,100,2,0,Baseball B,.5,1,0,.60919541,4,.57964599,.24982373
200,crime,.75,.25,.75,,0,1.0986123,.22314355,2.4231389,1.5,.0625,.096029654,.0064302264,47,100,80,2,2,Crime A,.75,1,1,.90816325,7,.83018869,.24982373
200,geography,.85000002,.35000002,.85000002,,0,1.7346013,.12783337,2.4231389,7,.022499993,.030128421,.024374219,47,100,88,2,8,State Size A,.85000002,1,1,.44565219,8,.69387758,.24982373
200,oceans,1,.5,1,,1,5.978879,.10536052,2.4231389,7,0,.096638076,.028503964,47,100,90,2,10,Ocean Size A,1,1,1,.88372093,9,.83116883,.24982373
201,rain,.30000001,.19999999,,.30000001,0,-.84729779,.10536052,1.2570293,3.75,.48999998,.048988346,1.0628615e-06,26,100,90,1,2,Rain B,.69999999,1,0,.46067417,2,.29896906,.24982373
201,temp,.44999999,.050000012,,.44999999,0,-.20067075,-.35667494,1.2570293,2.75,.20249999,.003521689,.016808087,26,70,100,1,2,Temperature A,.55000001,0,1,.79310346,4,.57964599,.24982373
201,politics,.55000001,.050000012,.55000001,,0,.20067075,.051293295,1.2570293,3.75,.20249999,.0055193645,.0019886771,26,100,95,1,,US President A,.55000001,1,1,.72527474,5,.5945946,.24982373
201,movies,.34999999,.15000001,,.34999999,0,-.61903918,-.35667494,1.2570293,4.25,.12249999,.01360313,.0028804389,26,70,100,1,5,Box Office A,.64999998,0,1,.71264368,3,.40366971,.24982373
201,housing,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,1.2570293,4,.48999998,.048988346,1.0628615e-06,26,80,100,1,2,Housing Prices A,.69999999,1,0,.40697673,2,.29896906,.24982373
201,soccer,.66000003,.16000003,.66000003,,0,.66329432,.22314355,1.2570293,3,.11559998,.0059444718,.003918441,26,100,80,1,3,Soccer A,.66000003,1,1,.54651165,6,.59740257,.24982373
203,temp,.60000002,.10000002,.60000002,,0,.40546522,.91629076,.339596,2.5,.15999998,.0055193645,.000029218631,34,100,40,1,0,Temperature B,.60000002,1,1,.79310346,5,.5945946,.24982373
203,football,.60000002,.10000002,.60000002,,0,.40546522,.69314718,.339596,2.5,.36000001,.0055193645,.000029218631,34,100,50,1,0,Football B,.60000002,0,0,.62195122,5,.5945946,.24982373
203,baseball,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,.339596,1,.35999998,.01360313,.000013466764,34,50,100,1,0,Baseball B,.60000002,1,0,.60919541,3,.40366971,.24982373
203,housing,.40000001,.099999994,,.40000001,0,-.40546513,.51082563,.339596,4.75,.16000001,.01360313,.000013466764,34,100,60,1,0,Housing Prices B,.60000002,0,1,.40697673,3,.40366971,.24982373
203,crime,.5,0,,,0,0,-.69314718,.339596,2.5,.25,.003521689,.0063434839,34,50,100,1,0,Crime A,.5,1,1,.90816325,4,.57964599,.24982373
203,oceans,.60000002,.10000002,.60000002,,0,.40546522,.69314718,.339596,7,.15999998,.0055193645,.000029218631,34,100,50,1,5,Ocean Size A,.60000002,1,1,.88372093,5,.5945946,.24982373
204,football,.2,.30000001,,.2,0,-1.3862944,-.79850769,2.085851,2,.040000003,.076761648,.0018699782,22,45,100,1,8,Football B,.80000001,0,1,.62195122,1,.24324325,.24982373
204,baseball,.30000001,.19999999,,.30000001,0,-.84729779,-.79850769,2.085851,1.5,.090000004,.048988346,1.0628615e-06,22,45,100,1,3,Baseball A,.69999999,0,1,.60919541,2,.29896906,.24982373
204,movies,.15000001,.34999999,,.15000001,0,-1.734601,-.43078291,2.085851,2.75,.022500001,.076761648,.0086943023,22,65,100,1,3,Box Office A,.85000002,0,1,.71264368,1,.24324325,.24982373
204,geography,.80000001,.30000001,.80000001,,0,1.3862945,.16251893,2.085851,6.25,.039999995,.096029654,.00091135636,22,100,85,1,5,State Size A,.80000001,1,1,.44565219,7,.83018869,.24982373
204,population,.75,.25,.75,,0,1.0986123,.51082563,2.085851,7,.0625,.096029654,.0064302264,22,100,60,1,6,Population B,.75,1,1,.92045456,7,.83018869,.24982373
204,soccer,.44999999,.050000012,,.44999999,0,-.20067075,-.10536052,2.085851,1.25,.20249999,.003521689,.016808087,22,90,100,1,1,Soccer B,.55000001,0,1,.54651165,4,.57964599,.24982373
205,rain,.5,0,,,0,0,0,1.4416316,2.75,.25,.003521689,.0063434839,21,100,100,2,0,Rain B,.5,1,0,.46067417,4,.57964599,.24982373
205,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.16251893,1.4416316,1.5,.16000001,.01360313,.000013466764,21,85,100,2,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
205,baseball,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,1.4416316,2.5,.48999998,.048988346,1.0628615e-06,21,60,100,2,1,Baseball B,.69999999,1,0,.60919541,2,.29896906,.24982373
205,housing,.2,.30000001,,.2,0,-1.3862944,-.51082563,1.4416316,5.5,.040000003,.076761648,.0018699782,21,60,100,2,4,Housing Prices B,.80000001,0,1,.40697673,1,.24324325,.24982373
205,soccer,.5,0,,,0,0,0,1.4416316,1.75,.25,.003521689,.0063434839,21,100,100,2,0,Soccer A,.5,1,1,.54651165,4,.57964599,.24982373
205,oceans,.80000001,.30000001,.80000001,,0,1.3862945,1.2039728,1.4416316,7,.039999995,.096029654,.00091135636,21,100,30,2,0,Ocean Size A,.80000001,1,1,.88372093,7,.83018869,.24982373
